A3C59JM3AR7MTI,A3C59JM3AR7MTI-1-6688-8,5,4.17
A3C59JM3AR7MTI,A3C59JM3AR7MTI-1-6830-8,5,3.8
A3C59JM3AR7MTI,A3C59JM3AR7MTI-1-7866-8,4,3.4
A3C59JM3AR7MTI,A3C59JM3AR7MTI-1-4111-8,no,no
A3C59JM3AR7MTI,A3C59JM3AR7MTI-1-16930-8,Dialogue,Information
A3C59JM3AR7MTI,A3C59JM3AR7MTI-1-18342-8,Neutral,Positive
A3C59JM3AR7MTI,A3C59JM3AR7MTI-1-14030-8,FALSE,FALSE
A3C59JM3AR7MTI,A3C59JM3AR7MTI-1-13393-8,Ketia,KETIA
A3SVVZOT628LE8,A3SVVZOT628LE8-1-1805-9,I can't tell,Yes
A3SVVZOT628LE8,A3SVVZOT628LE8-1-15082-9,FALSE,FALSE
A3C59JM3AR7MTI,A3C59JM3AR7MTI-2-7226-9,4,4.2
A3SVVZOT628LE8,A3SVVZOT628LE8-1-1841-9,No,No
A3C59JM3AR7MTI,A3C59JM3AR7MTI-2-4508-9,no,unk
A3SVVZOT628LE8,A3SVVZOT628LE8-1-16730-9,Information,Information
A3C59JM3AR7MTI,A3C59JM3AR7MTI-2-5867-9,no,no
A3SVVZOT628LE8,A3SVVZOT628LE8-1-14975-9,FALSE,FALSE
A3SVVZOT628LE8,A3SVVZOT628LE8-1-3083-9,1,1
A3SVVZOT628LE8,A3SVVZOT628LE8-2-2627-10,1,1
A3SVVZOT628LE8,A3SVVZOT628LE8-2-4726-10,no,yes
A3C59JM3AR7MTI,A3C59JM3AR7MTI-2-1983-9,I can't tell,Yes
A3SVVZOT628LE8,A3SVVZOT628LE8-2-8174-10,1,4.33
A3SVVZOT628LE8,A3SVVZOT628LE8-2-6166-10,3,3
A3SVVZOT628LE8,A3SVVZOT628LE8-2-9722-10,1,2
A3SVVZOT628LE8,A3SVVZOT628LE8-2-11758-10,Male,male
A3SVVZOT628LE8,A3SVVZOT628LE8-2-14415-10,FALSE,FALSE
A3C59JM3AR7MTI,A3C59JM3AR7MTI-2-16341-9,Dialogue,Information
A3SVVZOT628LE8,A3SVVZOT628LE8-2-17717-10,Information,Dialogue
A3C59JM3AR7MTI,A3C59JM3AR7MTI-2-6039-9,5,3
A3SVVZOT628LE8,A3SVVZOT628LE8-2-13837-10,yann,YANN
A3SVVZOT628LE8,A3SVVZOT628LE8-2-14356-10,FALSE,FALSE
A3SVVZOT628LE8,A3SVVZOT628LE8-3-2456-11,7,7
A3C59JM3AR7MTI,A3C59JM3AR7MTI-2-10007-9,Male,male
A3SVVZOT628LE8,A3SVVZOT628LE8-3-4326-11,no,no
A3SVVZOT628LE8,A3SVVZOT628LE8-3-9573-11,1,3
A3SVVZOT628LE8,A3SVVZOT628LE8-3-5043-11,no,no
A3C59JM3AR7MTI,A3C59JM3AR7MTI-2-17945-9,Dialogue,Information
A3C59JM3AR7MTI,A3C59JM3AR7MTI-2-10606-9,Male,male
A3SVVZOT628LE8,A3SVVZOT628LE8-3-649-11,Yes,Yes
A3SVVZOT628LE8,A3SVVZOT628LE8-3-15278-11,FALSE,FALSE
A3SVVZOT628LE8,A3SVVZOT628LE8-3-3374-11,1,1
A3SVVZOT628LE8,A3SVVZOT628LE8-3-13612-11,elouan,ELOUAN
A3C59JM3AR7MTI,A3C59JM3AR7MTI-2-1493-9,Yes,No
A3SVVZOT628LE8,A3SVVZOT628LE8-3-19310-11,Highly positive,Neutral
A3SVVZOT628LE8,A3SVVZOT628LE8-3-14207-11,FALSE,FALSE
A3SVVZOT628LE8,A3SVVZOT628LE8-4-3561-12,1,1.25
A3SVVZOT628LE8,A3SVVZOT628LE8-4-8908-12,1,2.33
A3SVVZOT628LE8,A3SVVZOT628LE8-4-9322-12,4,5
A3SVVZOT628LE8,A3SVVZOT628LE8-4-6784-12,4,3.2
A3SVVZOT628LE8,A3SVVZOT628LE8-4-15236-12,FALSE,FALSE
A3SVVZOT628LE8,A3SVVZOT628LE8-4-18504-12,Highly positive,Neutral
A3SVVZOT628LE8,A3SVVZOT628LE8-4-90-12,Yes,Yes
A3SVVZOT628LE8,A3SVVZOT628LE8-4-1732-12,Yes,Yes
A3SVVZOT628LE8,A3SVVZOT628LE8-4-19305-12,Highly positive,Neutral
A3SVVZOT628LE8,A3SVVZOT628LE8-4-15671-12,TRUE,FALSE
A3SVVZOT628LE8,A3SVVZOT628LE8-5-6413-13,3,3
A3SVVZOT628LE8,A3SVVZOT628LE8-5-7619-13,5,3.71
A3SVVZOT628LE8,A3SVVZOT628LE8-5-1345-13,Yes,Yes
A3SVVZOT628LE8,A3SVVZOT628LE8-5-13886-13,joanna,JOANNA
A3SVVZOT628LE8,A3SVVZOT628LE8-5-10542-13,Male,male
A3SVVZOT628LE8,A3SVVZOT628LE8-5-11401-13,Male,male
A3SVVZOT628LE8,A3SVVZOT628LE8-5-19213-13,Neutral,Neutral
A3SVVZOT628LE8,A3SVVZOT628LE8-5-10578-13,Male,male
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-1-5933-17,no,no
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-1-5843-17,yes,yes
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-1-7336-17,5,3.2
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-1-16622-17,Information,Information
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-1-417-17,Yes,I can't tell
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-1-19373-17,Highly positive,Positive
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-1-432-17,Yes,I can't tell
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-1-617-17,Yes,Yes
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-1-11117-17,Male,male
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-1-999-17,Yes,Yes
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-2-8686-18,2,1.67
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-2-9300-18,5,4.33
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-2-9709-18,4,2.67
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-2-17565-18,Information,Action
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-2-19051-18,Positive,Neutral
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-2-14936-18,FALSE,FALSE
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-2-7453-18,5,3.8
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-3-4694-19,yes,yes
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-3-5092-19,no,yes
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-3-3467-19,3,1
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-3-6895-19,5,3.2
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-3-858-19,No,I can't tell
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-3-18375-19,Negative,Neutral
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-3-8680-19,3,1.33
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-3-10348-19,Male,male
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-3-12310-19,Nathan,NATHAN
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-3-10046-19,Male,male
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-4-3959-20,1,1.25
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-4-3371-20,2,1
