A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-1-10921-4,Male,male
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-2-5531-5,no,no
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-2-2932-5,1,1
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-3-11257-6,Male,male
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-4-18173-7,Neutral,Neutral
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-4-6231-7,3,3
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-5-15255-8,TRUE,FALSE
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-5-10470-8,Male,male
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-5-7183-8,1,2.8
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-5-11786-8,Male,male
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-5-18212-8,Neutral,not_relevant
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-5-12597-8,Chloe,CHLOE
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-5-18651-8,Neutral,Neutral
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-5-12326-8,Carla,CARLA
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-5-14772-8,FALSE,TRUE
A2ACM7E2DF0FBY,A2ACM7E2DF0FBY-5-13251-8,Kylian,KYLIAN
A26KOGQVJXSXER,A26KOGQVJXSXER-1-4157-9,yes,no
A26KOGQVJXSXER,A26KOGQVJXSXER-1-8508-9,4,4
A26KOGQVJXSXER,A26KOGQVJXSXER-1-9242-9,4,5
A26KOGQVJXSXER,A26KOGQVJXSXER-1-8332-9,4,4.67
A26KOGQVJXSXER,A26KOGQVJXSXER-1-17184-9,Action,Information
A26KOGQVJXSXER,A26KOGQVJXSXER-1-7530-9,4,3.8
A26KOGQVJXSXER,A26KOGQVJXSXER-1-17610-9,Dialogue,Information
A26KOGQVJXSXER,A26KOGQVJXSXER-1-6066-9,2,2
A26KOGQVJXSXER,A26KOGQVJXSXER-1-12989-9,LEA,LEA
A26KOGQVJXSXER,A26KOGQVJXSXER-2-4059-10,no,yes
A26KOGQVJXSXER,A26KOGQVJXSXER-2-2735-10,2,1
A26KOGQVJXSXER,A26KOGQVJXSXER-2-6570-10,5,4.14
A26KOGQVJXSXER,A26KOGQVJXSXER-2-4722-10,yes,yes
A26KOGQVJXSXER,A26KOGQVJXSXER-2-8326-10,4,4.67
A26KOGQVJXSXER,A26KOGQVJXSXER-2-4022-10,no,no
A26KOGQVJXSXER,A26KOGQVJXSXER-2-15033-10,FALSE,FALSE
A26KOGQVJXSXER,A26KOGQVJXSXER-2-19700-10,Negative,Neutral
A26KOGQVJXSXER,A26KOGQVJXSXER-2-11844-10,Male,male
A26KOGQVJXSXER,A26KOGQVJXSXER-2-12996-10,CYRJELLE,CYRIELLE
A26KOGQVJXSXER,A26KOGQVJXSXER-3-18010-11,Neutral,Neutral
A26KOGQVJXSXER,A26KOGQVJXSXER-3-6939-11,4,3.8
A26KOGQVJXSXER,A26KOGQVJXSXER-3-11951-11,Male,male
A26KOGQVJXSXER,A26KOGQVJXSXER-3-897-11,I can't tell,I can't tell
A26KOGQVJXSXER,A26KOGQVJXSXER-3-11908-11,Male,male
A26KOGQVJXSXER,A26KOGQVJXSXER-3-888-11,Yes,I can't tell
A26KOGQVJXSXER,A26KOGQVJXSXER-3-4808-11,no,yes
A26KOGQVJXSXER,A26KOGQVJXSXER-3-16289-11,Information,Information
A26KOGQVJXSXER,A26KOGQVJXSXER-3-5104-11,no,no
A26KOGQVJXSXER,A26KOGQVJXSXER-3-12553-11,ESPERANCIA,ESPERANCA
A26KOGQVJXSXER,A26KOGQVJXSXER-4-1881-12,No,No
A26KOGQVJXSXER,A26KOGQVJXSXER-4-5617-12,yes,no
A26KOGQVJXSXER,A26KOGQVJXSXER-4-3270-12,1,1
A26KOGQVJXSXER,A26KOGQVJXSXER-4-17019-12,Information,Information
A26KOGQVJXSXER,A26KOGQVJXSXER-4-18384-12,Negative,Negative
A26KOGQVJXSXER,A26KOGQVJXSXER-4-8144-12,1,2
A26KOGQVJXSXER,A26KOGQVJXSXER-4-12018-12,FLAVIE,FLAVIE
A26KOGQVJXSXER,A26KOGQVJXSXER-4-11044-12,Female,female
A26KOGQVJXSXER,A26KOGQVJXSXER-4-10621-12,Male,male
A26KOGQVJXSXER,A26KOGQVJXSXER-4-1078-12,Yes,Yes
A26KOGQVJXSXER,A26KOGQVJXSXER-5-13515-13,ELEA,ELEA
A26KOGQVJXSXER,A26KOGQVJXSXER-5-4982-13,no,no
A26KOGQVJXSXER,A26KOGQVJXSXER-5-11390-13,Male,male
